DrugID,TargetID,label
D05TNX,T97917,0
D07BAH,T36557,0
D0KE4Z,T73724,0
D04EYC,T53024,0
D0H3MG,T74456,0
D0J4CL,T44919,0
D0MY0E,T91894,0
D04JQR,T09909,0
D03ZNB,T24983,0
D01IJD,T78205,0
D0T5FU,T08133,0
D0I6MA,T87831,0
D02YBV,T86364,0
D0Y3NZ,T86271,0
D0G9WE,T80858,0
D09WBJ,T22285,0
D0B7AH,T59875,0
D0R5GS,T61657,0
D0Y8UB,T01777,0
D0B7AH,T31204,0
D0A8NB,T36075,0
D07ZGV,T59328,0
D08HGY,T08922,0
D00FUT,T87831,0
D02HUB,T94085,0
D09TWW,T56143,0
D06VZS,T79232,0
D0SY2M,T79062,0
D05KBP,T73482,0
D00DPX,T27137,0
D0SO9Q,T73724,0
D0T7HK,T11241,0
D02JCM,T11448,0
D09AQK,T02719,0
D00CGH,T33584,0
D0Y5QR,T73476,0
D08JOS,T86273,0
D07ZAJ,T59604,0
D0X4NG,T94085,0
D0O8BS,T63393,0
D0B7QP,T43206,0
D05SYL,T67818,0
D0CW1P,T87831,0
D04UHT,T88531,0
D0S6SN,T98091,0
D0G6ZG,T61622,0
D0O0AH,T00890,0
D04MOF,T67162,0
D0N6YV,T63393,0
D0G3SH,T83382,0
D0NH6Q,T84117,0
D0AW3F,T11072,0
D09LPG,T67162,0
D03BNO,T67894,0
D05PKR,T02333,0
D0W9PY,T94085,0
D03OGA,T13726,0
D08EEU,T38529,0
D06NXY,T61657,0
D07PSF,T02728,0
D02EHY,T99402,0
D0R1JV,T37693,0
D0FM2P,T95923,0
D0EW6H,T38161,0
D01HCL,T13852,0
D04XEG,T11241,0
D06ZVB,T24793,0
D0D4TY,T90782,0
D0AT5L,T24793,0
D0I5VA,T04210,0
D0C7WO,T53024,0
D0E4JL,T44919,0
D0Y5QR,T53381,0
D08CBB,T44861,0
D0R5NA,T77913,0
D04IWB,T99816,0
D0J2VQ,T72841,0
D0VE9G,T98091,0
D02ORS,T89034,0
D03DIG,T53024,0
D00ZCU,T72595,0
D0Y6OX,T23714,0
D0K3LQ,T29678,0
D0R8GW,T11072,0
D07BAH,T75643,0
D01OXH,T53381,0
D02DGU,T46521,0
D0U6NZ,T32060,0
D0BD8D,T95605,0
D09AAZ,T99816,0
D0E9AY,T76846,0
D0D3PZ,T74238,0
D04BOQ,T15556,0
D0XH1H,T02333,0
D06BYY,T48268,0
D01VKI,T57943,0
D06YFA,T98933,0
D07QHF,T99524,0
D0W1OR,T29678,0
D0K1HD,T52297,0
D0BF4Z,T00254,0
D0MC3J,T33902,0
D0SP3D,T78692,0
D06MIQ,T56923,0
D0I5TV,T08133,0
D0B7AH,T65197,0
D02VJX,T18876,0
D04PHC,T78581,0
D0VA7C,T39716,0
D0M1UA,T26500,0
D0UH9E,T80858,0
D0C6NM,T51408,0
D0C6QI,T83813,0
D0E4JL,T89034,0
D95KWS,T14731,0
D0X5ZS,T21038,0
D0J1PJ,T59881,0
D0D4ZL,T36557,0
D08VIS,T35664,0
D0Y3TM,T52297,0
D0G1OZ,T22939,0
D08ZIH,T97413,0
D0Q2PF,T65783,0
D0FG6M,T67684,0
D0O9XN,T46828,0
D5XV9K,T99524,0
D02NZI,T18876,0
D0Y6LS,T28213,0
D0B7GU,T13484,0
D08JOS,T20575,0
D03OSG,T93515,0
D0S3XL,T60362,0
D09TGC,T29500,0
D02YIJ,T74238,0
D09TGC,T59679,0
D0I1LH,T60077,0
D0M9RQ,T86591,0
D5XV9K,T28213,0
D0ET2F,T09909,0
D0O9ZY,T38161,0
D0LC5O,T21689,0
D08NQA,T52921,0
D0L7PI,T77548,0
D0N0GJ,T82083,0
D0C2UJ,T96079,0
D03YBH,T31204,0
D0F8CC,T92689,0
D00SOZ,T94085,0
D07ZGV,T59875,0
D03LFR,T13852,0
D0W9II,T58130,0
D05UBB,T76414,0
D0J1AV,T00488,0
D02OAI,T52790,0
D0WN1Y,T92828,0
D0K3UL,T23499,0
D06NRX,T23666,0
D0V3ZA,T36075,0
D0T2KY,T89534,0
D03DJL,T20331,0
D05NKX,T87166,0
D0L8DV,T02333,0
D0EJ6O,T60077,0
D06RNM,T87023,0
D0UK7K,T47094,0
D0B7QP,T28213,0
D0A3YN,T77365,0
D05YNT,T11241,0
D09UGP,T90818,0
D09UVB,T73482,0
D06OBX,T59577,0
D0I5CT,T78709,0
D0D8CZ,T89034,0
D0B5ZA,T88505,0
D09RRF,T61243,0
D0G9WE,T26500,0
D02JCM,T23499,0
D0ZP2D,T74570,0
D04ASH,T46521,0
D09FZF,T95923,0
D08CEW,T79232,0
D0BB0O,T92828,0
D0MH8O,T73724,0
D07CJR,T03818,0
D0I3YX,T18616,0
D0V9TZ,T90818,0
D05CEM,T74456,0
D01ZHW,T12108,0
D0DX8T,T89534,0
D06TOI,T67162,0
D06KHW,T20575,0
D07WRP,T83813,0
D0MC5J,T22939,0
D0V3OY,T46828,0
D0Y6ZK,T52790,0
D04FBZ,T64830,0
D04USC,T31227,0
D02NZI,T95605,0
D0H5FY,T48268,0
D0MS3D,T60362,0
D0Y3DW,T42724,0
D08VSI,T68782,0
D08URT,T02551,0
D07FPQ,T99402,0
D02VGS,T62820,0
D00WCX,T51426,0
D0N7NK,T93515,0
D0B6WH,T90818,0
D09FOM,T28309,0
D07ULI,T60077,0
D0F6AB,T59679,0
D0R8IE,T35664,0
D0P6IV,T18876,0
D0Q7BG,T73482,0
D0CK9K,T24793,0
D0BD8D,T23666,0
D0V5WL,T07173,0
D04AAN,T95302,0
D0T6TW,T67894,0
D0Q5SL,T58921,0
D08QXD,T33584,0
D0U0KR,T59679,0
D06DUE,T03346,0
D9D6QN,T35664,0
D0N1HL,T13852,0
D06KHW,T22939,0
D92KUQ,T29500,0
D0R8GK,T62912,0
D0Y8UF,T70539,0
D0E7LU,T59328,0
D0H6KD,T75797,0
D0Y3WN,T92144,0
D0A8EK,T93515,0
D0G0IZ,T85467,0
D0OC1W,T84439,0
D02SQF,T96235,0
D0UL7R,T69485,0
D08CAB,T60693,0
D07ZQB,T62391,0
D01THG,T47094,0
D0M9DD,T26500,0
D0C5FN,T92609,0
D02UUO,T92640,0
D01GPC,T95605,0
D0TF0T,T88714,0
D0N8NC,T99816,0
D09OQV,T96079,0
D07OAF,T59626,0
D0MH8O,T79961,0
D9D6QN,T56588,0
D0N0IQ,T84486,0
D0F5MF,T72032,0
D09OHP,T31227,0
D08CTL,T59626,0
D0Y4EW,T29683,0
D0CK9K,T47094,0
D09FYQ,T95605,0
D02MMY,T42724,0
D09ZPN,T46521,0
D0M5EC,T38161,0
D0F8CC,T62391,0
D01KWU,T02551,0
D0Q9FZ,T73476,0
D01PGU,T77913,0
D09DKC,T52297,0
D0P1US,T58921,0
D09ALE,T23714,0
D0GF4I,T86273,0
D0B9EN,T00890,0
D0XG7K,T64765,0
D08SLS,T78205,0
D0Y9IB,T76198,0
D04QSJ,T67710,0
D0K8ZZ,T08922,0
D0Q5SV,T15497,0
D03QFD,T73482,0
D06GKL,T15571,0
D0I4PW,T75797,0
D04TVG,T08133,0
D09TXO,T15497,0
D00YGA,T70539,0
D07MBC,T30219,0
D01PKZ,T46521,0
D04DOV,T49493,0
D05LJD,T82146,0
D03PVV,T53381,0
D0Y7CI,T11072,0
D0V5DX,T13726,0
D0E1PL,T74238,0
D08RQW,T71192,0
D03YVO,T88185,0
D0U1SF,T46521,0
D0HI6O,T60362,0
D02VIZ,T92076,0
D06NRX,T24793,0
D0P3WF,T59881,0
D07HQZ,T46185,0
D08NQW,T16633,0
D08SLS,T76685,0
D01WUA,T23666,0
D0OC1W,T47888,0
D0P6UB,T04210,0
D0T6TW,T92185,0
D0R6PF,T86271,0
D0BS7G,T67710,0
D03PLH,T59679,0
D0OR4G,T88531,0
D02BPI,T78581,0
D0D7UD,T50089,0
D01NPA,T24793,0
D0U9IJ,T76414,0
D01KPN,T58921,0
D0B0EB,T51408,0
D08TWT,T61622,0
D0L2LS,T80858,0
D0X0UR,T25608,0
D0Y1PG,T76198,0
D00GTC,T97917,0
D0C2OR,T16633,0
D0S6SN,T94085,0
D00TYX,T60077,0
D0K0MW,T36557,0
D0Z3UP,T59881,0
D0WD8M,T22285,0
D07TMZ,T33902,0
D0I9LU,T67818,0
D01RNA,T48268,0
D05UGC,T02333,0
D02IVR,T92689,0
D04DGE,T92609,0
D05UBB,T23714,0
D0K0FI,T39123,0
D0IL7L,T73476,0
D0N0LB,T74238,0
D0ZH3G,T89534,0
D8VH5Q,T59328,0
D08LVH,T73476,0
D0T3KI,T17721,0
D03BNO,T75797,0
D0N0IQ,T46521,0
D0M9RQ,T12108,0
D0Y5ZT,T30219,0
D01URS,T92828,0
D00ZCU,T46482,0
D04ZMM,T92076,0
D0VR8J,T03346,0
D0W1DI,T68782,0
D08SLS,T47094,0
D0M2LD,T02719,0
D0Y5ZT,T00895,0
D0MH8O,T44861,0
D0G9IP,T25608,0
D00PQC,T07173,0
D0B5ZA,T62912,0
DE5N3K,T76678,0
D01KWU,T56272,0
D0FK0Y,T65197,0
D0YK9Q,T79961,0
D0O4XW,T59328,0
D03IMJ,T55654,0
D0EN7T,T07806,0
D00SZR,T20331,0
D07TQN,T27944,0
D0A3YN,T70539,0
D0HI5B,T98091,0
D0AQ3H,T27137,0
D04PHC,T60182,0
D04VPV,T62306,0
D09RGZ,T90818,0
D0VR8J,T46482,0
D06RRD,T84486,0
D0I2SD,T79780,0
D08PJK,T46185,0
D0YO2D,T24983,0
D01VIX,T02719,0
D03YBH,T17758,0
D09RSL,T84117,0
D05VGC,T18616,0
D01BWV,T78709,0
D0U7OS,T37046,0
D05AAD,T29678,0
D0W9ZF,T33584,0
D07QAK,T37693,0
D01USH,T06182,0
D06FZS,T73724,0
D0Y2JI,T22118,0
D0SE9S,T60077,0
D05OZQ,T23666,0
D0R1YL,T16156,0
D0LL7N,T00890,0
D0OW9L,T49072,0
D0UL7R,T76678,0
D01OXH,T61622,0
D01WVJ,T61622,0
D0T9DI,T09826,0
D0D7CH,T09909,0
D0E2AD,T84117,0
D0X0OP,T65197,0
D0B7AH,T49072,0
D02VJX,T86591,0
D0G8TM,T60077,0
D0C6QI,T45674,0
D0L0YF,T42392,0
D07YFL,T98933,0
D01UUD,T49526,0
D0AV0O,T82146,0
D09ZPN,T59328,0
D00CRA,T60693,0
D0R6BI,T16336,0
D0VR8J,T18616,0
D0X4PH,T60362,0
D0Q0YS,T44861,0
D09RGZ,T82146,0
D04ODO,T72595,0
D09DAP,T69506,0
D04UHT,T29683,0
D0Q8NO,T74570,0
D0F2OO,T64830,0
D0R5QF,T47888,0
D0L1JQ,T30985,0
D0HN2M,T57943,0
D0AV0O,T84439,0
DW9ML8,T25307,0
DT4WU3,T60362,0
D0BW9V,T84117,0
D02EHY,T78656,0
D0D5SK,T13644,0
D0H6DZ,T96235,0
D0W6PP,T01777,0
D0EN7T,T59604,0
D0R8IE,T53186,0
D07ULI,T49493,0
D0ZF1W,T44861,0
D03TDW,T92640,0
D0T8KF,T47094,0
D0K3UL,T47094,0
D0N8BJ,T28213,0
D0D4ZL,T95605,0
D01XPY,T26500,0
D02SMK,T58992,0
D0HR1V,T41580,0
D07IZG,T51115,0
D0ZZ9M,T46521,0
D0Q2MX,T92185,0
D0RD0R,T61657,0
D0Y8UF,T28893,0
D0PN6Z,T78692,0
D0JN3M,T87670,0
D09GFL,T18950,0
D09AOO,T78692,0
D08NQA,T23499,0
D09RRF,T66237,0
D0I5CT,T56143,0
D01UXW,T86273,0
D0SA1N,T92828,0
D02YNH,T51385,0
D0D2JB,T33902,0
D0B7GU,T88505,0
D04EDO,T69091,0
D0T2PL,T84117,0
D00HIG,T78656,0
D06DYN,T61657,0
D08HOK,T44919,0
D0GR0T,T20575,0
D0P5QU,T29683,0
D04DGE,T87670,0
D0R1MM,T11448,0
D00UZO,T66237,0
D0Z1FX,T15556,0
D0K3UL,T80896,0
D0W6PP,T20709,0
D0LJ7R,T11072,0
D0H6YF,T59626,0
D0Z6UC,T77913,0
D08FJL,T05849,0
D07GXY,T67894,0
D0S0NB,T26073,0
D0Y7JU,T76198,0
D03DTZ,T62306,0
D09XLT,T49493,0
D0LK5P,T13714,0
D53QMP,T14731,0
D0OT9B,T42724,0
D0W3PY,T07173,0
D0Q3QI,T99524,0
D0T7YE,T58921,0
D0Y7CI,T93515,0
D04DKM,T94085,0
D0YP0T,T92072,0
D0J4MU,T11241,0
D00HTO,T03818,0
D00HTY,T62912,0
D07XUM,T00890,0
D0X6HD,T35664,0
D0A6IO,T94085,0
D0Z1WA,T00890,0
D0LB4T,T09572,0
D04DKM,T32060,0
D0D7LA,T78709,0
D0Y8UB,T57943,0
D00ACC,T84486,0
D0Y6OX,T52297,0
D0V9OO,T38529,0
D04FBZ,T13714,0
D09FYQ,T51385,0
D0A5EF,T76685,0
D0D2JB,T61622,0
D0GW6V,T21689,0
D0P6UB,T77913,0
D0R4GX,T82146,0
D0O7DB,T35664,0
D0B8PD,T11072,0
D0L9ZQ,T62276,0
D09EGQ,T89534,0
D00YSJ,T43206,0
D02RCY,T76678,0
D0R2KL,T78205,0
D0D5OY,T86591,0
D0L5YV,T51408,0
D0U7BI,T22285,0
D0OW9L,T07806,0
D00YWP,T22285,0
D06BXT,T16691,0
D0H3MG,T36557,0
D0A1SP,T01777,0
D0ZZ9M,T74456,0
D0BT1A,T80896,0
D0V3OY,T77913,0
D0S6DK,T67684,0
D0I4FF,T46482,0
D09WBJ,T46937,0
D0O8AN,T77913,0
D0W9VW,T64765,0
D05GQK,T96235,0
D02GRY,T44861,0
D0MQ3X,T08922,0
D0MS3D,T28893,0
D0F8CC,T69506,0
D03ACT,T97413,0
D0M5EC,T80513,0
D0I4DQ,T58992,0
D02VJX,T62820,0
D0R9KG,T70539,0
D0MU4A,T31204,0
D0L9RP,T86591,0
D0N6YV,T95302,0
D0BV3J,T63465,0
D0YB0K,T84117,0
D0W9ZT,T51385,0
D0MT5C,T23666,0
D08WNN,T59881,0
D09HQH,T99402,0
D0S4MN,T62276,0
D0Z7FU,T20709,0
D09DSK,T98091,0
D0FC0B,T17758,0
D0G1OZ,T86271,0
D09WBJ,T92076,0
D0Y7XC,T11211,0
D0L0YF,T66237,0
D04URO,T44861,0
D02OMP,T92689,0
D01OIV,T17721,0
D0GP4R,T99954,0
D0C6NM,T78692,0
D05ZTH,T98933,0
D0H3MO,T87023,0
D0D4TY,T66237,0
D07ZQB,T62974,0
D0RD0R,T62820,0
D04XCO,T95923,0
D0ZP2D,T80896,0
D0OF3B,T97613,0
D01YIF,T68876,0
D0OM2M,T49072,0
D0O3NG,T46521,0
D07CJR,T39380,0
D0M1UA,T24983,0
D0MO0J,T63465,0
D02IVR,T02728,0
D0MH8O,T62841,0
D03NHS,T17758,0
D0NY1R,T24793,0
D0P0KG,T77365,0
D0H5FI,T18616,0
D0G1YN,T49493,0
D0A1GQ,T76198,0
D06OVX,T16156,0
D0U7BH,T72267,0
D0Q2MX,T86271,0
D0U1NA,T60077,0
D04DGE,T27944,0
D0WA9U,T26073,0
D02YIJ,T52790,0
D0WA9U,T44919,0
D0WD8M,T92076,0
D0V8YH,T51408,0
D09RSL,T28692,0
D09FYQ,T72168,0
D0W9II,T52921,0
D0ZH3G,T79232,0
D0SO9Q,T36059,0
D0U7OS,T13714,0
D01UVA,T62276,0
D04EIF,T39716,0
D0G7TT,T88714,0
D06ZVB,T84439,0
D0L4PT,T68834,0
D0O2YE,T08922,0
D01PKZ,T15497,0
D06GKL,T25307,0
D07TAL,T58921,0
D0J6JT,T64765,0
D04UHT,T72267,0
D02FAA,T13726,0
D02OMP,T11211,0
D0V4WT,T59881,0
D0N9UZ,T55956,0
D02EWR,T76198,0
D4Q5AW,T59679,0
D05MXO,T22285,0
D07TAL,T62306,0
D0H5FI,T44919,0
D0H6KD,T42392,0
D0S6SN,T46937,0
D0U2OO,T56923,0
D03PJU,T46937,0
D0Y9TS,T92609,0
D07ZQB,T28893,0
D0B4SF,T10383,0
D06JXH,T00488,0
D00FTQ,T26073,0
D0Y8UF,T38012,0
D09ALE,T36075,0
D06DPS,T67162,0
D08PFA,T92828,0
D04ODH,T92185,0
D08FKH,T92076,0
D08CEW,T60077,0
D04KJO,T26073,0
D06OVX,T47094,0
D03FQP,T87670,0
D0F4BX,T98091,0
D02OAJ,T79961,0
D0U7BI,T59626,0
D06JPQ,T57943,0
D03OYD,T55956,0
D01UVA,T82083,0
D01VKI,T10383,0
D05YNT,T78656,0
D0J4BF,T24983,0
D06HLY,T66237,0
D04JQR,T96079,0
D09OHP,T77548,0
D0V6IE,T77913,0
D0Z7FU,T73476,0
D06XZW,T61657,0
D01YIF,T87831,0
D0Y9TS,T58130,0
D0A5EF,T00488,0
D0T7YE,T90818,0
D06RNM,T76685,0
D07QAK,T80513,0
D0FP0D,T25307,0
D01OIJ,T71192,0
D00YSJ,T13714,0
D01IJD,T11241,0
D03PYX,T30563,0
D0Q9GU,T61622,0
D0B8PD,T11448,0
D0V0YM,T60693,0
D01YEN,T48703,0
D0N1TP,T51115,0
D0I4FF,T29500,0
D0PZ9R,T88531,0
D07HTM,T51115,0
D0G8TM,T51385,0
D0K1HD,T62841,0
D0U1SF,T83813,0
D02RUO,T62193,0
D0Q7NB,T78692,0
D0G3SH,T97413,0
D0SA1N,T56143,0
D07IZG,T79961,0
D08EBT,T51385,0
D02KAF,T27137,0
D0Z7OX,T31227,0
D0Q2RP,T73724,0
D01VSI,T26073,0
D02DGU,T07173,0
D0S6KX,T13726,0
D08XGH,T43206,0
D06VDN,T18950,0
D03GHN,T59604,0
D0L7PI,T46937,0
D01ZHW,T67818,0
D0SS4P,T21689,0
D05NWF,T25307,0
D03PYX,T68834,0
D0V8YH,T63393,0
D0UH9E,T17523,0
D02BPI,T16156,0
D06PXT,T36075,0
D09OHP,T02719,0
D0J5DC,T59577,0
D06XMU,T82146,0
D09HJL,T68834,0
D0J6KZ,T31227,0
D0Q4CS,T63393,0
D0H6KD,T16691,0
D0C5FN,T86364,0
D04QBM,T59679,0
D00BWF,T59328,0
D0TF0T,T80896,0
D03PVV,T63393,0
D08JYT,T88185,0
D01HUN,T92689,0
D0U5LL,T20331,0
D0V6OZ,T90818,0
D01JMC,T47768,0
D0O0AH,T30563,0
D0J0KG,T62912,0
DZ28EB,T56588,0
D0H4UN,T07173,0
D0O2DN,T73724,0
D04ODO,T27944,0
D0P0SM,T62306,0
D0P9KL,T15556,0
D03QFD,T85115,0
D0MT5C,T59875,0
D0IN7I,T17721,0
D0L7ZD,T69485,0
D00HIG,T58130,0
D01TEA,T64830,0
D0T9OL,T62841,0
D0YZ8I,T35664,0
D0S3XL,T85115,0
D0Z6WI,T59875,0
D0JH4U,T52297,0
D04PHC,T73476,0
D08VSI,T67894,0
D0T1FC,T46185,0
D0Z4HK,T51408,0
D0F5AR,T94085,0
D0O5TQ,T30563,0
D03MYO,T69506,0
D09RGZ,T40016,0
D00QYH,T92072,0
D03PJU,T63465,0
D0A1AQ,T60077,0
D0C5SV,T13726,0
D0YO2D,T74238,0
D08SGV,T76414,0
D0TF0T,T82146,0
D00EOP,T11241,0
D05KEE,T75797,0
D0F7XM,T30985,0
DW5R6Y,T87166,0
D0R7OD,T89534,0
D0A8PD,T62276,0
D0Q3WV,T68834,0
D08NQW,T22285,0
D02HUB,T56143,0
D0P4BQ,T91894,0
D0S3YN,T00254,0
D0O9TT,T25608,0
D08HOK,T59577,0
D09AZM,T16336,0
D0U7SH,T49072,0
D05DAG,T65197,0
D0H8OH,T61657,0
D05DAG,T62912,0
D0O9ZY,T59881,0
D07COX,T47094,0
D0E3AL,T62276,0
D0U7HL,T77796,0
D0RD0R,T16691,0
D09AZM,T15497,0
D0YZ8I,T92640,0
D0X0PF,T92076,0
D0U7BH,T73724,0
D0ZZ9M,T95605,0
D0H3MO,T59328,0
D0H8OH,T67818,0
D0JH4U,T61227,0
D06PIW,T62820,0
D01VLV,T80513,0
D0V4QS,T79591,0
D0T5FU,T28692,0
D08WBJ,T91894,0
D09FOM,T02551,0
D00GHK,T30985,0
D0Z6SY,T61227,0
D0AT5L,T78709,0
D09CUJ,T20575,0
D06ZVB,T88531,0
D01QXY,T06182,0
D0E1EC,T60362,0
D09UFV,T02719,0
D0N0LB,T93515,0
D09WBJ,T36059,0
D08VPN,T62276,0
D0C2OR,T68834,0
D07OSA,T72267,0
D03XIS,T51408,0
D0N9SV,T46937,0
D00DPX,T47094,0
D01WVJ,T30687,0
D06ODM,T56588,0
D0YS2W,T07173,0
D02UHS,T67684,0
D07FTI,T74570,0
D0U5EY,T13644,0
D0R2VH,T76846,0
D0K0MW,T60693,0
D0US4S,T30219,0
DW5R6Y,T67710,0
D00QTX,T73482,0
D01JMC,T89534,0
D0XE0X,T77796,0
D0T6GM,T18950,0
D0P3DM,T26073,0
D0D5SK,T02551,0
D09DXN,T20709,0
D09FZF,T16691,0
D0V5DX,T75643,0
D0L5WA,T22939,0
D0E3AL,T03818,0
D0Q0PN,T16633,0
D0C5RZ,T07806,0
D0Q9FZ,T61243,0
D0H6DZ,T46828,0
D03PEA,T25307,0
D0K3GQ,T93788,0
D07CJR,T46937,0
D03NHS,T56588,0
D07XGR,T52921,0
D07COX,T72841,0
D0R8GK,T23714,0
D05SYL,T78581,0
D0B6MQ,T62820,0
D0YK9T,T56923,0
D03IMJ,T86364,0
D0S9YX,T53381,0
D0C6NM,T73476,0
D0B7QP,T78709,0
D0I9LU,T99524,0
D0I9LU,T12475,0
D01IJD,T25705,0
D0U9IB,T33902,0
D00EOP,T55956,0
D09DXN,T79780,0
D07RTQ,T62974,0
D0R5NA,T09909,0
D0C1PB,T51408,0
D0H3MG,T45674,0
D08FHZ,T51115,0
D0S6BX,T79591,0
D0D1FC,T98933,0
D0Z9RJ,T07806,0
D0K8ZZ,T77796,0
D00DPX,T76846,0
D0F8CC,T65236,0
D0K8ZZ,T22285,0
D0YP0T,T61243,0
D0K8DZ,T73859,0
D0T0YA,T69485,0
D0NA8U,T12475,0
D0DX8T,T61243,0
D02YNH,T62276,0
D0Q3WV,T83382,0
D0V0IX,T68834,0
D0S3XI,T92185,0
D00CDM,T92072,0
D01UVA,T73482,0
D0GR0T,T11211,0
D0S5DR,T28330,0
D05SFA,T75643,0
D0E3XG,T76414,0
D02MJE,T82702,0
D0B5ZA,T85467,0
D06GKL,T49493,0
D06ZDF,T97917,0
D08GNX,T88714,0
D0G1RT,T26500,0
D05VIX,T80513,0
D06FOU,T17758,0
D0M8RC,T01777,0
D0T8OD,T00488,0
D0N9UZ,T58921,0
D01PKZ,T61243,0
D0K8VA,T47094,0
D09DXN,T22118,0
D04SEX,T61227,0
D0Q2OK,T85467,0
D0X5ZS,T87023,0
D0C5SV,T99524,0
D05PHX,T62193,0
D02YKI,T04210,0
D0T2CG,T33584,0
D0N6YV,T56923,0
DT4WU3,T00895,0
D0PB6B,T52297,0
D0R7OD,T78205,0
D07FLX,T46185,0
D0W1OR,T06182,0
D0YB0K,T72168,0
D0T7HK,T08922,0
D0W9ZY,T23714,0
D4PG6A,T28893,0
D0EJ6O,T68834,0
D0E9LJ,T18616,0
D08DFY,T30219,0
D0YB0K,T36059,0
D0S9MU,T59875,0
D0R2KL,T53381,0
D0MT5C,T13726,0
D0JN3M,T45674,0
D0U5EY,T02728,0
D03NHS,T63465,0
D02HDI,T90782,0
D0UW8Q,T49072,0
D0L5WA,T30985,0
D0I8AF,T28692,0
D0HI6O,T60693,0
D08WOV,T30985,0
D0T9DI,T13644,0
D0EM9A,T68876,0
D0L5YV,T00890,0
D07XGR,T92144,0
D06QKW,T88714,0
D0N8NC,T62841,0
D0P9KL,T10383,0
D0Z1FX,T26500,0
D0HE1P,T77365,0
D0YP0T,T49493,0
D0AV0O,T61227,0
D00GTC,T29683,0
D0I5IM,T38161,0
D0B2MN,T31227,0
D03TDN,T91894,0
D0X6HD,T92072,0
D0FC0B,T64830,0
D0A4XL,T25705,0
D40DVS,T80513,0
D0A9PS,T78581,0
D0R9CC,T44861,0
D8VH5Q,T84439,0
D04IWB,T30985,0
D0O9XN,T64830,0
D03ZNB,T33584,0
D07TAL,T68782,0
D0R5QF,T64765,0
D0JB3H,T87670,0
D0YP7B,T62306,0
D06NAM,T39380,0
D0G9IP,T38529,0
D0K8NR,T29500,0
D04UJZ,T55654,0
D0G1XL,T46521,0
D05JKQ,T44919,0
D0O9EM,T02728,0
D00EOP,T78581,0
D0I6MA,T72267,0
D09UGP,T23666,0
D0XG6U,T89534,0
D0T5FU,T57943,0
D04DYM,T91894,0
D0D7UD,T01777,0
D0L4PT,T99347,0
D0E6YT,T13714,0
D0N4OW,T25307,0
D0W6RV,T74456,0
D0HI6O,T88531,0
D04JQR,T59626,0
D04ULI,T96079,0
D0MU4A,T49493,0
D01RQK,T09826,0
D09BLB,T63465,0
D0B2MN,T13852,0
D0T2KY,T92689,0
D05JMJ,T03818,0
D0B2MN,T09572,0
D02KMG,T41580,0
D04PBD,T09826,0
D0I5TV,T27944,0
D06XMU,T83382,0
D0H5BC,T15497,0
D0C7WO,T83813,0
D02JXQ,T12108,0
D0Y3TM,T65236,0
D01APL,T88531,0
D0M3CG,T49526,0
D0X6HD,T20331,0
D0OM2M,T35664,0
D0WV5J,T82146,0
D02OAI,T69506,0
D0H3HM,T29683,0
D02RUO,T79961,0
D05UBB,T46456,0
D0X9YS,T67684,0
D0D2JB,T82146,0
D0SS4P,T92072,0
D05KEE,T79961,0
D0V5HV,T94085,0
D08OKJ,T59604,0
D04KQT,T33902,0
D0V8YH,T13852,0
D08QWQ,T13852,0
D0SM3V,T16633,0
D0K0VO,T00488,0
D0X9RG,T46456,0
D0S0QY,T51426,0
D09IEO,T13644,0
D0U7HL,T77365,0
D0A6IO,T92689,0
D00CVJ,T25705,0
D06DUE,T28213,0
D0L7PI,T34234,0
D05NKX,T69091,0
D0V3OY,T11072,0
D0OP8W,T02728,0
D0Q5SL,T62276,0
D0O7PT,T51426,0
D0ZQ0X,T28213,0
D0J1ML,T28893,0
D0A9PS,T73476,0
D0R1FZ,T60077,0
D0G1YO,T28213,0
D0BN1U,T46828,0
D0V9IE,T72168,0
D0NV5N,T57943,0
D0V9TZ,T73476,0
D0P1US,T99402,0
D0UX4A,T44861,0
D0T1SF,T77796,0
D0F5NJ,T72595,0
D0S3XL,T90818,0
D0B7QP,T00895,0
D09ZQN,T41580,0
D0T8JM,T97613,0
D05LJD,T38529,0
D02HDI,T68782,0
D0X0UR,T92828,0
D05MXO,T44068,0
D0K8VR,T45674,0
D0S6BX,T92144,0
D0N8NC,T34234,0
D0FK0Y,T67894,0
D00PEH,T01777,0
D09CZA,T03818,0
D0N5CW,T51408,0
D0WV5J,T83382,0
D0H3HM,T53186,0
D0Y2NE,T62974,0
D0P1US,T68876,0
D08WYM,T57943,0
D0X5MA,T92144,0
D0D8CZ,T42822,0
D0T9DI,T62974,0
D01FUB,T88505,0
D0K8DZ,T05849,0
D06GNF,T78709,0
D02SMK,T73724,0
D0I6MA,T61243,0
D0FM3Q,T46937,0
D07BAH,T65783,0
D04UJZ,T23714,0
D03ACT,T99816,0
D0F6YM,T08922,0
D03SKD,T82146,0
D03QWO,T00254,0
D0O9EM,T48268,0
D2L8NT,T49526,0
D09GFL,T77913,0
D0T0AG,T97413,0
D0G1YO,T98091,0
D0A3YN,T25307,0
D0HI6O,T84486,0
D05UBB,T72032,0
D0M3LK,T39716,0
D0Y5QR,T52297,0
D02VZP,T39123,0
D05VGC,T73482,0
D09QZI,T12108,0
D0T9OL,T29500,0
D0G3SH,T17523,0
D0T9DI,T62306,0
D0M8DU,T65236,0
D00IQV,T58130,0
D0F1UL,T29500,0
D02SPI,T09572,0
